kb_id,topic_area,fact_statement,public_url,last_updated,keywords
56a1b06e-00ea-40ce-9258-9c7a619ad138,Fees,Currency conversion fees on debit card purchases abroad are 2.75% of the transaction amount.,https://www.mashreqbank.com/uae/en/faq/fees/currency,2025-08-03T18:38:27.099779,"[""currency"", ""conversion"", ""fees"", ""debit"", ""abroad"", ""2.75%""]"
0e4420e3-a310-4f4d-b12a-69a154695d52,Fees,SMS banking alerts are free for the first 20 per month; additional alerts cost AED 0.30 each.,https://www.mashreqbank.com/uae/en/faq/fees/sms,2025-12-29T18:38:27.099779,"[""SMS"", ""alerts"", ""free"", ""20"", ""AED 0.30"", ""additional""]"
c353a419-98be-4807-8873-e81388185b70,Fees,"Balance certificate issuance costs AED 50, liability letters cost AED 100.",https://www.mashreqbank.com/uae/en/faq/fees/balance,2025-08-17T18:38:27.099779,"[""balance"", ""certificate"", ""liability"", ""letter"", ""AED 50"", ""AED 100""]"
a6a95195-7da3-461d-96e5-19efbf65c84e,Fees,Stop payment on cheques costs AED 50 per instruction.,https://www.mashreqbank.com/uae/en/faq/fees/stop,2025-10-25T18:38:27.099779,"[""stop"", ""payment"", ""cheque"", ""AED 50"", ""instruction""]"
92d07747-ed91-4abe-9909-52393d532cd6,Fees,Salary transfer account holders receive fee waivers on most standard services.,https://www.mashreqbank.com/uae/en/faq/fees/salary,2025-09-23T18:38:27.099779,"[""salary"", ""transfer"", ""account"", ""fee"", ""waiver"", ""services""]"
01b5166f-0bf5-45d7-8336-4e67aac682eb,Fees,"Dormant account reactivation fee is AED 50, charged after 12 months of inactivity.",https://www.mashreqbank.com/uae/en/faq/fees/dormant,2025-07-12T18:38:27.099779,"[""dormant"", ""reactivation"", ""fee"", ""AED 50"", ""12 months"", ""inactive""]"
c18e0f54-b541-4640-83fe-5567654d2c78,App_Status,Scheduled maintenance windows are every Sunday from 2:00 AM to 4:00 AM UAE time.,https://www.mashreqbank.com/uae/en/faq/app-status/maintenance,2025-11-05T18:38:27.099779,"[""maintenance"", ""Sunday"", ""2 AM"", ""4 AM"", ""scheduled"", ""window""]"
b9bcde69-6a9e-40ea-afa2-ba315dfa0761,App_Status,The Mashreq app requires iOS 14.0+ or Android 8.0+ to function properly.,https://www.mashreqbank.com/uae/en/faq/app-status/app,2025-07-28T18:38:27.099779,"[""app"", ""iOS"", ""Android"", ""version"", ""requirement"", ""14.0"", ""8.0""]"
a1deee33-28eb-4567-8376-9b6e0194a352,App_Status,Push notifications require app version 5.0 or higher to work correctly.,https://www.mashreqbank.com/uae/en/faq/app-status/push,2025-10-01T18:38:27.099779,"[""push"", ""notifications"", ""version"", ""5.0"", ""app"", ""update""]"
c053bb2d-0527-4577-8c0d-752ca6fbad5f,App_Status,Face ID login is only available on iPhone X and newer models.,https://www.mashreqbank.com/uae/en/faq/app-status/face-id,2025-09-08T18:38:27.099779,"[""Face ID"", ""iPhone X"", ""login"", ""biometric"", ""newer""]"
d444de8e-a549-44c2-80c9-249eed09046e,App_Status,The app automatically logs out after 5 minutes of inactivity for security.,https://www.mashreqbank.com/uae/en/faq/app-status/logout,2025-09-08T18:38:27.099779,"[""logout"", ""automatic"", ""5 minutes"", ""inactivity"", ""security""]"
3fb9e688-6708-410c-ac51-882ad07b25ac,App_Status,Real-time notifications may experience delays of up to 30 seconds during peak hours.,https://www.mashreqbank.com/uae/en/faq/app-status/notifications,2025-08-27T18:38:27.099779,"[""notifications"", ""delay"", ""30 seconds"", ""peak"", ""real-time""]"
ca73c92d-ad71-4dad-b8b3-347292581354,App_Status,UAE Pass integration for instant account opening is available in app version 6.0+.,https://www.mashreqbank.com/uae/en/faq/app-status/uae-pass,2025-11-05T18:38:27.099779,"[""UAE Pass"", ""integration"", ""account"", ""opening"", ""version"", ""6.0""]"
b37bebbb-e7f6-4ab7-ad43-690061c2b750,App_Status,International roaming may cause temporary connectivity issues with the app - use WiFi when abroad.,https://www.mashreqbank.com/uae/en/faq/app-status/international,2025-11-16T18:38:27.099779,"[""international"", ""roaming"", ""connectivity"", ""WiFi"", ""abroad"", ""issues""]"
ba2a8e09-519b-4f6c-8da2-ac231c51b98f,App_Status,The web banking portal is accessible 24/7 as an alternative when the app is under maintenance.,https://www.mashreqbank.com/uae/en/faq/app-status/web,2025-08-23T18:38:27.099779,"[""web"", ""banking"", ""portal"", ""24/7"", ""alternative"", ""maintenance""]"
56b75c47-c93b-4d2a-aff8-0347310b5c97,App_Status,Biometric login can be reset through the 'Forgot Password' flow if fingerprint/face is not recognized.,https://www.mashreqbank.com/uae/en/faq/app-status/biometric,2025-09-20T18:38:27.099779,"[""biometric"", ""reset"", ""forgot"", ""password"", ""fingerprint"", ""face""]"
29569eed-bd4f-4873-a304-032f5d14fdc3,App_Status,App cache should be cleared if experiencing persistent login issues - Settings > Storage > Clear Cache.,https://www.mashreqbank.com/uae/en/faq/app-status/cache,2025-10-29T18:38:27.099779,"[""cache"", ""clear"", ""login"", ""issues"", ""settings"", ""storage""]"
65b2e113-a8b7-4915-828b-8a5683b127df,App_Status,Dark mode is available in app version 5.5+ under Settings > Display.,https://www.mashreqbank.com/uae/en/faq/app-status/dark-mode,2025-12-26T18:38:27.099779,"[""dark mode"", ""version"", ""5.5"", ""settings"", ""display""]"
76b37c46-3e46-46bb-aa16-30a7dccfb7d3,Products,Neo is Mashreq's digital-only banking product with instant account opening via UAE Pass.,https://www.mashreqbank.com/uae/en/faq/products/neo,2025-07-23T18:38:27.099779,"[""Neo"", ""digital"", ""instant"", ""UAE Pass"", ""account"", ""opening""]"
e1c9048e-e5a3-4de1-988c-4a78af83691a,Products,"Personal loans are available from AED 5,000 to AED 3 million with terms from 12 to 48 months.",https://www.mashreqbank.com/uae/en/faq/products/personal,2025-12-18T18:38:27.099779,"[""personal"", ""loan"", ""AED 5,000"", ""AED 3 million"", ""12 months"", ""48 months""]"
617c07f7-260b-4767-97f0-bc3645cc7a89,Products,Home loans (mortgages) offer up to 80% financing for UAE nationals and 75% for expatriates.,https://www.mashreqbank.com/uae/en/faq/products/home,2025-12-11T18:38:27.099779,"[""home"", ""loan"", ""mortgage"", ""80%"", ""75%"", ""UAE nationals"", ""expatriates""]"
b6e8a161-84d3-4db5-837b-3182e0087409,Products,Credit card limit increases can be requested every 6 months based on credit history.,https://www.mashreqbank.com/uae/en/faq/products/credit-card,2025-09-12T18:38:27.099779,"[""credit card"", ""limit"", ""increase"", ""6 months"", ""credit history""]"
ba44a8d2-5f0c-4a30-9c30-1ae0213336d9,Products,"Business accounts require trade license, Emirates ID, and minimum initial deposit of AED 10,000.",https://www.mashreqbank.com/uae/en/faq/products/business,2025-10-03T18:38:27.099779,"[""business"", ""account"", ""trade license"", ""Emirates ID"", ""AED 10,000"", ""deposit""]"
5bbcd444-0bd2-4252-8e9a-f5cd4fda87fe,Products,"Mashreq Gold savings account offers tiered interest rates up to 2.5% APY on balances above AED 100,000.",https://www.mashreqbank.com/uae/en/faq/products/gold,2025-09-21T18:38:27.099779,"[""Gold"", ""savings"", ""interest"", ""2.5%"", ""APY"", ""AED 100,000""]"
ebb2062c-df41-43dc-bfc2-04c743de1f74,Products,Fixed deposit terms range from 1 month to 5 years with interest rates from 2% to 4.5% APY.,https://www.mashreqbank.com/uae/en/faq/products/fixed,2025-09-18T18:38:27.099779,"[""fixed"", ""deposit"", ""1 month"", ""5 years"", ""interest"", ""2%"", ""4.5%""]"
8b251c14-cbc6-464b-b6e5-21e8503e936b,Products,The Mashreq Platinum card includes complimentary airport lounge access (2 visits per quarter).,https://www.mashreqbank.com/uae/en/faq/products/platinum,2025-08-12T18:38:27.099779,"[""Platinum"", ""card"", ""airport"", ""lounge"", ""complimentary"", ""2 visits""]"
59265ab1-c43a-4e15-a6bc-615a1e7f49b1,Products,Car loans are available for new and used vehicles up to 5 years old with financing up to 80%.,https://www.mashreqbank.com/uae/en/faq/products/car,2025-07-31T18:38:27.099779,"[""car"", ""loan"", ""new"", ""used"", ""5 years"", ""80%"", ""financing""]"
b8066c09-295a-4749-b3af-4dc6b17616e5,Products,"Mashreq Investment services require minimum investment of AED 50,000 for managed portfolios.",https://www.mashreqbank.com/uae/en/faq/products/investment,2025-08-16T18:38:27.099779,"[""investment"", ""managed"", ""portfolio"", ""AED 50,000"", ""minimum""]"
4125f80e-efdf-4a63-aa71-b8f79473accc,Products,Overdraft facilities are available for salary account holders with limits up to 2x monthly salary.,https://www.mashreqbank.com/uae/en/faq/products/overdraft,2025-09-12T18:38:27.099779,"[""overdraft"", ""salary"", ""account"", ""2x"", ""limit"", ""monthly""]"
7b829454-cb4a-434f-bbe7-c3fa00687702,Products,Joint accounts are available for married couples with either 'Either or Survivor' or 'Both to Sign' operation modes.,https://www.mashreqbank.com/uae/en/faq/products/joint,2025-12-18T18:38:27.099779,"[""joint"", ""account"", ""married"", ""either"", ""survivor"", ""both"", ""sign""]"
36fce732-64c7-4598-8111-cc4d372ba8f0,Products,Minor savings accounts can be opened for children aged 0-18 with guardian oversight.,https://www.mashreqbank.com/uae/en/faq/products/minor,2025-11-25T18:38:27.099779,"[""minor"", ""children"", ""savings"", ""0-18"", ""guardian"", ""oversight""]"
c517fef0-2b53-4514-862d-978dfe31da0d,Products,"Mashreq Millionaire savings account enters customers into monthly prize draws for every AED 5,000 saved.",https://www.mashreqbank.com/uae/en/faq/products/millionaire,2025-07-07T18:38:27.099779,"[""Millionaire"", ""savings"", ""prize"", ""draw"", ""monthly"", ""AED 5,000""]"
e8e00e10-2423-4b63-ac83-233ff69314e8,Products,"Trade finance solutions include Letters of Credit, Bank Guarantees, and Documentary Collections.",https://www.mashreqbank.com/uae/en/faq/products/trade,2025-07-10T18:38:27.099779,"[""trade"", ""finance"", ""letter of credit"", ""bank guarantee"", ""documentary"", ""collection""]"
a2ae09ea-8d22-4334-852f-852c4abd3f58,Compliance,Mashreq complies with UAE Personal Data Protection Law (PDPL) Federal Decree-Law No. 45 of 2021.,https://www.mashreqbank.com/uae/en/faq/compliance/pdpl,2025-09-22T18:38:27.099779,"[""PDPL"", ""data protection"", ""UAE"", ""law"", ""Federal"", ""45"", ""2021"", ""complies""]"
82e7c904-f669-45c2-b994-6600ff3d781c,Compliance,KYC (Know Your Customer) documents must be updated every 2 years as per UAE Central Bank requirements.,https://www.mashreqbank.com/uae/en/faq/compliance/kyc,2025-10-02T18:38:27.099779,"[""KYC"", ""documents"", ""update"", ""2 years"", ""Central Bank"", ""requirements""]"
db13d508-74f7-4c30-bafc-5943c78fa916,Compliance,"Large cash transactions above AED 55,000 are reported to the UAE Financial Intelligence Unit.",https://www.mashreqbank.com/uae/en/faq/compliance/cash,2025-10-10T18:38:27.099779,"[""cash"", ""transactions"", ""AED 55,000"", ""reported"", ""Financial Intelligence"", ""large""]"
bbfdbd6a-51a1-4eb5-ae69-3224efe3606c,Compliance,Account holders must notify the bank of address changes within 30 days per banking regulations.,https://www.mashreqbank.com/uae/en/faq/compliance/address,2025-09-13T18:38:27.099779,"[""address"", ""change"", ""notify"", ""30 days"", ""regulations"", ""banking""]"
833c4290-c5dc-4781-976d-f585313ae104,Compliance,Mashreq is regulated by the UAE Central Bank and holds a full banking license since 1967.,https://www.mashreqbank.com/uae/en/faq/compliance/central-bank,2025-07-10T18:38:27.099779,"[""Central Bank"", ""regulated"", ""license"", ""1967"", ""full"", ""banking""]"
102b3c6d-6139-4c1e-ab1d-73b6abf73cfc,Compliance,Customer data is stored in UAE-based data centers and never transferred outside the country without consent.,https://www.mashreqbank.com/uae/en/faq/compliance/data,2025-08-23T18:38:27.099779,"[""data"", ""stored"", ""UAE"", ""data centers"", ""never"", ""transferred"", ""consent""]"
5de24b4b-7124-4a0d-b677-f749720f7e92,Compliance,Anti-money laundering (AML) screening is performed on all international transfers.,https://www.mashreqbank.com/uae/en/faq/compliance/aml,2025-07-19T18:38:27.099779,"[""AML"", ""anti-money laundering"", ""screening"", ""international"", ""transfers""]"
d85904f2-69d5-42b4-8f84-954c654b155e,Compliance,Mashreq's privacy policy allows customers to opt out of marketing communications at any time.,https://www.mashreqbank.com/uae/en/faq/compliance/privacy,2025-08-27T18:38:27.099779,"[""privacy"", ""policy"", ""opt out"", ""marketing"", ""communications"", ""any time""]"
e9e7c3f0-10ee-4b9f-a2cc-b380a5d661c4,Compliance,The bank is required to report suspected fraud to authorities within 24 hours of detection.,https://www.mashreqbank.com/uae/en/faq/compliance/fraud,2025-12-05T18:38:27.099779,"[""fraud"", ""report"", ""authorities"", ""24 hours"", ""detection"", ""required""]"
234744f0-58ba-49c4-aa3d-c299a60938c2,Compliance,Emirates ID verification is mandatory for all account-related transactions at branches.,https://www.mashreqbank.com/uae/en/faq/compliance/emirates-id,2025-11-08T18:38:27.099779,"[""Emirates ID"", ""verification"", ""mandatory"", ""account"", ""transactions"", ""branches""]"
ede2df05-128c-4504-9405-d22432ed54f2,Compliance,Mashreq undergoes annual external audits by one of the Big 4 accounting firms.,https://www.mashreqbank.com/uae/en/faq/compliance/audit,2025-08-30T18:38:27.099779,"[""audit"", ""annual"", ""external"", ""Big 4"", ""accounting"", ""firms""]"
b065388c-2d12-4289-b526-97e89a882c15,Compliance,"Customer complaint resolution SLA is 5 business days for standard issues, 15 days for complex cases.",https://www.mashreqbank.com/uae/en/faq/compliance/complaint,2025-08-31T18:38:27.099779,"[""complaint"", ""resolution"", ""SLA"", ""5 days"", ""15 days"", ""business"", ""standard""]"
8dae98b5-7d80-4df3-8e5b-af98e056daaa,Compliance,Tax residency self-certification (CRS/FATCA) is required for all new account holders.,https://www.mashreqbank.com/uae/en/faq/compliance/tax,2025-11-28T18:38:27.099779,"[""tax"", ""residency"", ""CRS"", ""FATCA"", ""certification"", ""required"", ""new account""]"
1c34c4ef-50d6-4b6d-bcf1-08c926088163,Compliance,Beneficial ownership declaration is required for all corporate accounts per AML regulations.,https://www.mashreqbank.com/uae/en/faq/compliance/beneficial,2025-09-29T18:38:27.099779,"[""beneficial"", ""ownership"", ""declaration"", ""corporate"", ""AML"", ""regulations""]"
faaa717b-d1f6-4b39-a9c2-faa9971da00a,Compliance,The bank's capital adequacy ratio exceeds the minimum 13% required by UAE Central Bank.,https://www.mashreqbank.com/uae/en/faq/compliance/capital,2025-07-15T18:38:27.099779,"[""capital"", ""adequacy"", ""ratio"", ""13%"", ""Central Bank"", ""exceeds"", ""minimum""]"
